MUNI,Pacific Ave & Taylor St  ,5856,37.796165,-122.41327,06,075,010800,060750108002005,76147
MUNI,Pacific Ave & Taylor St  ,5857,37.795995,-122.413465,06,075,010800,060750108003002,76147
MUNI,Pacific Ave & Polk St  ,5850,37.795114,-122.42148,06,075,011000,060750110001007,53542
MUNI,Pacific Ave & Polk St  ,5851,37.794998,-122.42125,06,075,011000,060750110002002,53542
MUNI,Pacific Ave & Powell St  ,5852,37.796556,-122.410037,06,075,010700,060750107003004,22828
MUNI,Lake Merced & Brotherhood Way,4830,37.714567,-122.485148,06,075,060400,060750604001023,62245
MUNI,Pacific Ave & Van Ness Ave  ,5858,37.7949,-122.42313,06,075,011000,060750110001009,53542
MUNI,Lake Merced Blvd & Font Blvd  ,4833,37.72423,-122.48489,06,075,033201,060750332011005,41250
MUNI,Bay Shore Blvd & Augusta St  ,3773,37.73425,-122.40558,06,075,025702,060750257022007,60500
MUNI,Bay Shore Blvd & Arleta Ave   ,3772,37.712235,-122.402614,06,075,026403,060750264032006,48125
MUNI,Bay Shore Blvd & Alemany Blvd ,3771,37.737729,-122.406997,06,075,025701,060750257012000,79083
MUNI,Bay Shore Blvd & Campbell Ave ,3776,37.71481,-122.39936,06,075,026402,060750264022012,59625
MUNI,Bay Shore Blvd & Boutwell St  ,3775,37.73488,-122.40588,06,075,023001,060750230011044,48513
MUNI,Bay Shore Blvd & Blanken Ave   ,3774,37.712244,-122.402133,06,075,061000,060750610002013,92958
MUNI,Lake Merced Blvd & Higuera Ave,4835,37.718422,-122.485207,06,075,060400,060750604001000,62245
MUNI,Bay Shore Blvd & Cortland Ave ,3779,37.73967,-122.40712,06,075,025100,060750251003028,77893
MUNI,Bay Shore Blvd & Cortland Ave ,3778,37.73986,-122.40677,06,075,980900,060759809001100,149914
MUNI,Lake Merced Blvd & Higuera Ave,4834,37.718698,-122.485001,06,075,033204,060750332043001,46190
MUNI,Foerster St & Teresita Blvd  ,4654,37.734194,-122.448799,06,075,030700,060750307002015,128203
MUNI,Folsom St & 3rd St   ,4657,37.783989,-122.398753,06,075,061500,060750615002009,112328
MUNI,Sunnydale Ave & Sawyer St,6580,37.71163,-122.41521,06,075,026404,060750264041001,44128
MUNI,Foerster St & Mangels Ave  ,4651,37.73315,-122.448948,06,075,030700,060750307003007,128203
MUNI,Foerster St & Judson Ave  ,4650,37.728492,-122.448753,06,075,031100,060750311003014,101641
MUNI,Foerster St & Mangels Ave  ,4652,37.732989,-122.448788,06,075,031100,060750311005003,101641
MUNI,LAKE MERCED BLVD & LAKE MERCED HILLS BLVD,4836,37.71153,-122.48527,06,075,060400,060750604001023,62245
MUNI,Folsom St & 5th St   ,4659,37.780386,-122.403099,06,075,017801,060750178012004,18388
MUNI,Folsom St & 4th St   ,4658,37.782152,-122.400863,06,075,017801,060750178012002,18388
MUNI,Van Ness Ave & Clay St  ,6803,37.79245,-122.4226,06,075,011000,060750110003006,53542
MUNI,Turk St & Parker Ave  ,6728,37.777754,-122.453476,06,075,015700,060750157004005,90035
MUNI,Newcomb Ave & Keith St   ,5487,37.733,-122.386049,06,075,023102,060750231022004,26987
MUNI,Olympia Way & Dellbrook Ave   ,5822,37.751343,-122.454391,06,075,030500,060750305003000,106007
MUNI,Santos St & Velasco Ave   ,6346,37.710028,-122.419426,06,075,060502,060750605023001,23333
MUNI,Orizaba Ave & Broad St  ,5825,37.713328,-122.462585,06,075,031302,060750313023000,82901
MUNI,Olympia Way & Panorama Dr  ,5824,37.751298,-122.452271,06,075,030500,060750305002003,106007
MUNI,Valencia St & Duncan St  ,6886,37.74674,-122.42024,06,075,025300,060750253004006,88711
MUNI,Geneva Ave & Cayuga Ave   ,4811,37.718722,-122.443554,06,075,026100,060750261002007,71404
MUNI,Geneva Ave & Cayuga Ave   ,4810,37.718927,-122.443554,06,075,026100,060750261002000,71404
MUNI,Kiska Rd & Reardon Rd  ,4817,37.73004,-122.37711,06,075,023103,060750231032007,20018
MUNI,Geneva Ave & Delano Ave   ,4816,37.720069,-122.44526,06,075,026100,060750261003001,71404
MUNI,Kearny St & California St  ,4819,37.792878,-122.404364,06,075,011700,060750117001007,23165
MUNI,Kearny St & Bush St  ,4818,37.791004,-122.403976,06,075,011700,060750117001024,23165
MUNI,Ocean Ave & Geneva Ave,7036,37.723031,-122.452453,06,075,031201,060750312011003,65732
MUNI,Union St & Larkin St  ,6767,37.79895,-122.420527,06,075,010900,060750109001002,94063
MUNI,100 O'Shaughnessy Blvd  ,5829,37.744481,-122.450678,06,075,021700,060750217001000,88679
MUNI,Alemany Blvd & Flosom St ,7626,37.73327,-122.413919,06,075,025403,060750254032004,66500
MUNI,Ortega St & 48th Ave  ,5828,37.750927,-122.507509,06,075,035201,060750352012005,62350
MUNI,Naples St & Seville St  ,5485,37.711672,-122.437897,06,075,026302,060750263021012,57813
MUNI,San Bruno Ave & Wilde Ave  ,6371,37.71672,-122.39993,06,075,026402,060750264022017,59625
MUNI,San Bruno Ave & Woolsey St  ,6372,37.72531,-122.40271,06,075,025702,060750257021008,60500
